20500,0.0169952,0.0208305,0.0106195,-374,0,0.858133,0.882093,0.871485,0,13,15
21000,0.017224,0.0160922,0.00907588,-378,0,1.02028,1.0336,1.00778,0,13,36
21500,0.0137894,0.0169335,0.0106004,-381,0,0.896953,0.928177,0.892874,0,13,56
22000,0.0180261,0.0199882,0.0110801,-392,0,0.856472,0.852755,0.859608,0,14,17
22500,0.0148079,0.0158235,0.00834211,-399,0,0.716924,0.715061,0.711492,0,14,37
23000,0.0179567,0.0191066,0.00879559,-407,0,0.21008,-0.182726,0.259499,0,14,58
23500,0.0175177,0.0203247,0.00996176,-417,0,0.622068,0.632469,0.626701,0,15,18
24000,0.0184361,0.0184693,0.0100828,-428,0,0.690772,0.703716,0.680401,0,15,41
24500,0.0181918,0.0155897,0.00639786,-436,0,0.830326,0.83861,0.831071,0,16,4
25000,0.0182966,0.0195958,0.010754,-446,0,0.549474,0.547551,0.563159,0,16,27
25500,0.0199501,0.0180834,0.00830969,-457,0,0.531847,0.538166,0.522068,0,16,47
26000,0.0183882,0.0183403,0.0118688,-468,0,0.637297,0.640702,0.647306,0,17,9
26500,0.0163137,0.0198792,0.0126973,-479,0,0.45607,0.452526,0.458645,0,17,29
27000,0.0184575,0.0196077,0.00855319,-490,0,0.62992,0.616909,0.642317,0,17,47
27500,0.0148954,0.0161791,0.0103098,-497,0,0.674606,0.667436,0.666836,0,18,8
28000,0.0156735,0.0209089,0.0110936,-508,0,0.650247,0.670543,0.659722,0,18,29
28500,0.0160811,0.0167085,0.0089928,-515,0,0.603153,0.603658,0.598113,0,18,49
29000,0.0182789,0.0205385,0.014885,-520,0,0.468098,0.451892,0.45869,0,19,9
29500,0.0174505,0.019663,0.0134229,-521,1,0.583806,0.622159,0.556178,0,19,29
30000,0.0163326,0.0224117,0.0113041,-525,1,0.462791,0.453074,0.44989,0,19,51
30500,0.0134066,0.0197777,0.010693,-529,1,0.656998,0.686083,0.653186,0,20,11
31000,0.016081,0.0179774,0.00983897,-534,1,0.357188,0.27203,0.364053,0,20,31
31500,0.0175897,0.0165298,0.00915325,-536,2,0.973981,0.997386,0.972686,0,20,51
32000,0.0127473,0.0166793,0.0109803,-543,2,0.689174,0.70476,0.69758,0,21,12
32500,0.0163416,0.0217863,0.00948074,-554,2,0.83639,0.832782,0.851119,0,21,32
33000,0.0180613,0.0202046,0.010368,-561,2,0.438828,0.450187,0.444186,0,21,52
33500,0.0160881,0.017814,0.0100881,-568,2,0.548256,0.532446,0.574086,0,22,12
34000,0.0192508,0.0150063,0.00870218,-576,2,0.933411,0.957449,0.917629,0,22,32
34500,0.0180265,0.0192651,0.00955049,-586,2,0.0575327,-0.0735871,0.109572,0,22,52
35000,0.016704,0.0165007,0.00858125,-590,2,0.738707,0.741777,0.723874,0,23,12
35500,0.0182847,0.0185354,0.00987997,-597,2,0.305963,0.28624,0.330353,0,23,32
36000,0.0166685,0.0195067,0.0110649,-607,2,0.769677,0.818172,0.774427,0,23,53
36500,0.019965,0.0183287,0.0104989,-612,3,0.59876,0.634454,0.611092,0,24,13
37000,0.0176988,0.0181151,0.0129368,-616,4,0.553183,0.572878,0.550659,0,24,33
37500,0.0139399,0.0155785,0.00948349,-621,4,0.878781,0.898911,0.889025,0,24,54
38000,0.0176232,0.019651,0.00828358,-624,6,0.72772,0.739204,0.731683,0,25,16
38500,0.0218949,0.017496,0.00889904,-628,6,0.913062,0.922805,0.891636,0,25,36
39000,0.017903,0.0191721,0.0134395,-633,7,0.365704,0.378798,0.359236,0,25,56
39500,0.0149239,0.0199322,0.0126945,-637,7,1.08039,1.12537,1.06597,0,26,16
40000,0.0192342,0.0208187,0.0109692,-645,7,0.458761,0.464712,0.471391,0,26,37
40500,0.015425,0.0166382,0.00852996,-652,7,0.425832,0.43433,0.425398,0,26,58
41000,0.0147279,0.0223218,0.00761283,-663,7,0.500549,0.513978,0.500616,0,27,18
41500,0.0148062,0.0161194,0.0077574,-670,7,0.587193,0.607644,0.572336,0,27,38
42000,0.0168401,0.0228631,0.0124814,-681,7,0.377472,0.378143,0.383185,0,27,59
42500,0.0158439,0.0162095,0.00820703,-689,7,0.513261,0.505842,0.504382,0,28,18
43000,0.0157629,0.0167953,0.0120719,-697,7,0.46868,0.485491,0.473747,0,28,39
43500,0.0191043,0.0217727,0.0088617,-701,7,0.216501,0.218352,0.212507,0,28,59
44000,0.0151151,0.0185809,0.00853316,-706,7,0.293405,0.3049,0.289446,0,29,19
44500,0.0130738,0.0179502,0.0136988,-713,7,0.273209,0.276998,0.276803,0,29,39
45000,0.0170555,0.0186753,0.0110419,-720,7,-0.337186,-0.388088,-0.320526,0,29,59
45500,0.018003,0.0181662,0.0103261,-731,7,-0.173099,-0.162753,-0.159418,0,30,19
46000,0.0176165,0.0174688,0.0107937,-742,7,-0.102039,-0.10487,-0.0914202,0,30,38
46500,0.0165354,0.0170131,0.00556747,-749,7,-0.0589109,-0.0919683,-0.056347,0,30,59
47000,0.0182953,0.0173119,0.00935591,-760,7,-0.185879,-0.19336,-0.162,0,31,20
47500,0.0144759,0.0181713,0.0110018,-769,7,0.358121,0.374607,0.358259,0,31,40
48000,0.0140508,0.0162628,0.0110912,-775,7,0.4526,0.453009,0.442222,0,32,0
48500,0.0206023,0.0181396,0.00847892,-786,7,0.0715884,0.086156,0.0774026,0,32,21
49000,0.0177386,0.0196194,0.0110219,-796,7,-0.543821,-0.591786,-0.541919,0,32,41
49500,0.0184999,0.0188468,0.00932025,-807,7,-0.174732,-0.156573,-0.156639,0,33,1
50000,0.018786,0.0186221,0.00972916,-818,7,-0.27448,-0.277381,-0.265163,0,33,23
50500,0.0174537,0.0160089,0.00795911,-825,7,-0.222313,-0.273555,-0.227264,0,33,43
51000,0.0184621,0.018985,0.0103361,-836,7,-0.341084,-0.349333,-0.331789,0,34,5
51500,0.0165006,0.0191473,0.00936701,-847,7,-0.0486873,-0.0396235,-0.0688342,0,34,25
52000,0.0153224,0.0159163,0.00857426,-851,7,0.462004,0.483068,0.469975,0,34,46
52500,0.0125091,0.0161064,0.00874985,-854,7,-0.0101189,-0.0057885,0.00722423,0,35,6
53000,0.0179389,0.0207258,0.0130928,-865,7,-0.164525,-0.159608,-0.15464,0,35,26
53500,0.0173187,0.0213786,0.0125235,-876,7,-0.107198,-0.130825,-0.101885,0,35,46
54000,0.0174837,0.0179809,0.00882249,-883,7,-0.140035,-0.137906,-0.136094,0,36,7
54500,0.0159412,0.0169814,0.0104495,-890,7,-0.112313,-0.0969373,-0.0989406,0,36,27
55000,0.0180339,0.0188837,0.0100475,-901,7,-0.387657,-0.392216,-0.386177,0,36,47
55500,0.0190603,0.0195869,0.00818651,-908,7,-0.438338,-0.433362,-0.41418,0,37,8
56000,0.0182825,0.0191168,0.00990427,-919,7,-0.309228,-0.30969,-0.301599,0,37,28
56500,0.0180067,0.0197905,0.00852711,-930,7,-0.234229,-0.224939,-0.234007,0,37,50
57000,0.0173688,0.020984,0.011044,-941,7,-0.294169,-0.299875,-0.288772,0,38,9
57500,0.017674,0.0167986,0.00924679,-947,7,0.355651,0.359693,0.35547,0,38,30
58000,0.0187712,0.0186089,0.0102575,-955,7,-0.402839,-0.398937,-0.386016,0,38,51
58500,0.0182323,0.0212383,0.0104215,-966,7,-0.244755,-0.249442,-0.24112,0,39,11
59000,0.0179912,0.017777,0.0122731,-977,7,-0.240332,-0.234092,-0.241576,0,39,31
59500,0.0175616,0.0190678,0.0095839,-988,7,-0.130686,-0.129354,-0.131914,0,39,52
60000,0.0167615,0.0221169,0.0111806,-999,7,-0.0549111,-0.0740668,-0.0589626,0,40,13
60500,0.0206559,0.0174938,0.0100268,-1010,7,-0.167566,-0.156801,-0.155742,0,40,34
61000,0.0184282,0.0182425,0.00974741,-1021,7,0.0471083,0.0540349,0.0531672,0,40,53
61500,0.0168973,0.0193528,0.0104663,-1031,7,-0.433734,-0.425091,-0.417423,0,41,14
62000,0.01666,0.0184046,0.0118524,-1042,7,-0.620136,-0.614139,-0.60076,0,41,36
62500,0.018672,0.0179447,0.0120807,-1053,7,-0.511704,-0.510151,-0.505935,0,41,57
63000,0.0149782,0.021589,0.0108081,-1064,7,-0.448894,-0.442775,-0.441733,0,42,18
63500,0.0158056,0.0195134,0.011713,-1075,7,-0.228882,-0.245298,-0.218566,0,42,39
64000,0.018701,0.0198718,0.0099694,-1086,7,-0.203208,-0.203883,-0.204662,0,42,59
64500,0.0169618,0.0194851,0.0118911,-1097,7,-0.00757757,0.00533988,0.0182803,0,43,19
65000,0.0167726,0.0200102,0.00850332,-1108,7,0.0608294,0.0786345,0.0549368,0,43,39
65500,0.0181364,0.0195207,0.00901365,-1118,7,-0.816626,-0.832273,-0.81536,0,43,59
66000,0.01603,0.0189966,0.00863914,-1129,7,-0.101323,-0.0935375,-0.107199,0,44,19
66500,0.0171032,0.0202084,0.00983728,-1140,7,-0.553969,-0.574105,-0.545709,0,44,42
67000,0.0163772,0.0203505,0.00943111,-1151,7,-0.168961,-0.177272,-0.172449,0,45,2
67500,0.0190143,0.0197505,0.011021,-1162,7,-0.374224,-0.370289,-0.378058,0,45,22
68000,0.0160594,0.0209522,0.0118487,-1173,7,-0.303886,-0.293893,-0.295101,0,45,43
68500,0.0181879,0.0199557,0.00826291,-1184,7,-0.391986,-0.373783,-0.379833,0,46,4
69000,0.016934,0.0188744,0.0102539,-1195,7,-1.03852,-1.08815,-1.04922,0,46,24
69500,0.0179974,0.0210598,0.0122129,-1205,7,-0.603358,-0.598326,-0.590246,0,46,45
70000,0.0146302,0.018073,0.0105561,-1213,7,0.249317,0.272516,0.253775,0,47,10
70500,0.0175739,0.0185545,0.00856812,-1223,7,-0.617607,-0.641782,-0.614808,0,47,31
71000,0.0186071,0.0170981,0.0106573,-1234,7,-0.750833,-0.742435,-0.731149,0,47,51
71500,0.0170751,0.0204301,0.0109808,-1245,7,-0.475584,-0.488574,-0.494953,0,48,11
72000,0.0151021,0.0207488,0.0111768,-1256,7,-0.490853,-0.4812,-0.499762,0,48,33
72500,0.0192395,0.0190604,0.00843008,-1267,7,-0.158371,-0.162222,-0.174815,0,48,53
73000,0.0200389,0.0194938,0.0100247,-1278,7,-0.425975,-0.415401,-0.422587,0,49,14
73500,0.0176266,0.0193434,0.00872437,-1289,7,-0.104168,-0.0967285,-0.107021,0,49,34
74000,0.0174999,0.0202348,0.0105621,-1296,7,-0.375065,-0.3728,-0.375271,0,49,54
74500,0.0177328,0.0183063,0.00895952,-1307,7,-0.124199,-0.112071,-0.114087,0,50,15
75000,0.0159206,0.0196502,0.0101452,-1318,7,-0.193436,-0.184306,-0.208752,0,50,35
75500,0.0183881,0.0202873,0.00969639,-1328,7,-0.768234,-0.767116,-0.769047,0,50,54
76000,0.0182038,0.0185462,0.010276,-1339,7,-0.796965,-0.796484,-0.793971,0,51,15
76500,0.0198888,0.0190863,0.00923013,-1350,7,-0.684236,-0.669699,-0.682573,0,51,36
77000,0.0174966,0.0205956,0.0129082,-1361,7,-0.542694,-0.554985,-0.52874,0,51,56
77500,0.0187577,0.0213587,0.0103051,-1372,7,-0.646356,-0.643645,-0.664159,0,52,16
78000,0.0161101,0.0219874,0.00853621,-1383,7,-0.501095,-0.493846,-0.488765,0,52,37
78500,0.0185995,0.0174478,0.0112353,-1390,7,-0.604039,-0.586143,-0.607483,0,52,57
79000,0.0176278,0.0228293,0.0105999,-1401,7,-0.489974,-0.511284,-0.496831,0,53,17
79500,0.0171413,0.0201638,0.0107434,-1407,7,-0.140529,-0.125714,-0.115283,0,53,38
80000,0.0194818,0.0181296,0.0106076,-1415,7,-0.554195,-0.552254,-0.547681,0,53,59
80500,0.0176066,0.019254,0.0117659,-1426,7,-0.561279,-0.548757,-0.558445,0,54,20
81000,0.0165048,0.0225313,0.0100129,-1437,7,-0.293074,-0.323789,-0.307036,0,54,41
81500,0.0225074,0.0179018,0.0101715,-1448,7,-0.295002,-0.289079,-0.286049,0,55,2
82000,0.0168891,0.0216832,0.0113116,-1459,7,-0.413079,-0.409432,-0.414115,0,55,22
82500,0.0175912,0.0196161,0.00731515,-1470,7,-1.11471,-1.20683,-1.09004,0,55,44
83000,0.0167439,0.0193739,0.0102974,-1480,7,-0.871207,-0.894217,-0.877511,0,56,5
83500,0.0179946,0.0187215,0.00896282,-1491,7,-0.671233,-0.663948,-0.657132,0,56,27
84000,0.0174089,0.0191181,0.0114214,-1502,7,-0.719961,-0.723519,-0.711736,0,56,47
84500,0.0185907,0.0188694,0.0138297,-1513,7,-0.620243,-0.632069,-0.611288,0,57,8
85000,0.0170887,0.0190605,0.0106496,-1524,7,-0.473891,-0.462713,-0.450106,0,57,29
85500,0.0186216,0.0187014,0.0113435,-1535,7,-0.318928,-0.302657,-0.30331,0,57,50
86000,0.0206023,0.0181396,0.00847892,-1546,7,-0.224648,-0.206196,-0.227228,0,58,11
86500,0.0177386,0.0196194,0.0110219,-1556,7,-1.08175,-1.09542,-1.09524,0,58,31
87000,0.0191157,0.0183151,0.00856384,-1567,7,-0.580838,-0.58371,-0.576501,0,58,51
87500,0.01855,0.0189942,0.0109643,-1578,7,-0.643306,-0.64517,-0.637462,0,59,12
88000,0.0164201,0.0196261,0.00887819,-1589,7,-0.417195,-0.415836,-0.430372,0,59,32
88500,0.0172861,0.0168678,0.0123235,-1600,7,-0.547494,-0.528388,-0.526867,0,59,53
89000,0.0173263,0.0219975,0.00828825,-1611,7,-0.120709,-0.137207,-0.121719,1,0,15
89500,0.0188216,0.0190647,0.0113241,-1622,7,-0.354097,-0.33678,-0.344883,1,0,35
90000,0.0172052,0.018926,0.00941811,-1633,7,-0.133246,-0.12671,-0.158082,1,0,57
90500,0.0171942,0.0204957,0.010366,-1643,7,-0.858602,-0.870633,-0.883634,1,1,17
91000,0.0184085,0.0177222,0.0112184,-1654,7,-0.870046,-0.868407,-0.850661,1,1,37
91500,0.018146,0.0195617,0.0109925,-1665,7,-0.653228,-0.656725,-0.656447,1,1,58
92000,0.0150518,0.0206269,0.0121749,-1676,7,-0.635876,-0.633329,-0.639517,1,2,18
92500,0.0172244,0.0191859,0.0080122,-1687,7,-0.283572,-0.298825,-0.308255,1,2,38
93000,0.0196199,0.018402,0.0101794,-1698,7,-0.401296,-0.398639,-0.377202,1,2,59
93500,0.0186315,0.0205244,0.00804378,-1709,7,-0.154062,-0.155891,-0.151519,1,3,20
94000,0.0182155,0.0194075,0.0095864,-1720,7,-1.20129,-1.2739,-1.19169,1,3,41
94500,0.0198961,0.0182782,0.0100013,-1730,7,-1.0373,-1.01792,-1.04705,1,4,2
95000,0.0180156,0.0190568,0.0105524,-1741,7,-0.650991,-0.654672,-0.647837,1,4,22
95500,0.0163471,0.0214802,0.0107521,-1752,7,-0.895374,-0.890905,-0.913451,1,4,42
96000,0.0184498,0.0193867,0.0105348,-1763,7,-0.33212,-0.32962,-0.324511,1,5,2
96500,0.0179267,0.0192504,0.0112744,-1774,7,-0.551795,-0.546788,-0.528067,1,5,23
97000,0.0183659,0.0193238,0.00891877,-1785,7,-0.428895,-0.430985,-0.427739,1,5,43
97500,0.0189117,0.018219,0.00956339,-1796,7,-0.310189,-0.295454,-0.296219,1,6,6
98000,0.0175461,0.0200331,0.00989483,-1806,7,-1.14416,-1.1628,-1.15586,1,6,26
98500,0.0196814,0.0188262,0.0112827,-1817,7,-0.788317,-0.794192,-0.788445,1,6,46
99000,0.016537,0.020419,0.0100973,-1828,7,-0.641734,-0.639395,-0.651489,1,7,8
99500,0.0184735,0.0174181,0.0114747,-1839,7,-0.992134,-0.983656,-0.982501,1,7,28
100000,0.0183278,0.0167796,0.0104412,-1850,7,-0.729122,-0.712412,-0.721426,1,7,51
100500,0.018429,0.0209468,0.0111237,-1861,7,-0.479646,-0.49747,-0.474552,1,8,11
101000,0.0203902,0.0197687,0.0102429,-1872,7,-0.446497,-0.435246,-0.449536,1,8,31
101500,0.0159523,0.0180318,0.00906213,-1883,7,-0.279924,-0.271112,-0.283922,1,8,52
102000,0.0185606,0.0175754,0.0113772,-1893,7,-0.995982,-1.03234,-1.00423,1,9,12
102500,0.0188325,0.0172294,0.00993559,-1904,7,-0.924014,-0.925387,-0.917061,1,9,32
103000,0.0194818,0.0181296,0.0106076,-1915,7,-0.56219,-0.559179,-0.560406,1,9,55
103500,0.0168967,0.0208457,0.0120389,-1926,7,-0.329636,-0.355312,-0.311888,1,10,15
104000,0.0185965,0.0215406,0.0105799,-1937,7,-0.220739,-0.251709,-0.218757,1,10,35
104500,0.0200479,0.0198435,0.00956986,-1948,7,-0.0387438,-0.0594919,-0.0526058,1,10,57
105000,0.0171545,0.0209509,0.0109898,-1959,7,-0.202312,-0.214122,-0.192581,1,11,18
105500,0.0175912,0.0196161,0.00731515,-1970,7,-1.15582,-1.20246,-1.14035,1,11,38
106000,0.0155084,0.0189736,0.00910084,-1980,7,-0.912367,-0.902982,-0.92087,1,11,59
106500,0.0181567,0.018772,0.00752018,-1991,7,-0.590131,-0.593781,-0.577536,1,12,19
107000,0.0162665,0.0208958,0.0131692,-2002,7,-0.573406,-0.593368,-0.562372,1,12,39
107500,0.019907,0.017743,0.012579,-2013,7,-0.623487,-0.629156,-0.615208,1,13,0
108000,0.0166209,0.0211331,0.0127278,-2024,7,-0.370237,-0.391543,-0.356962,1,13,20
108500,0.0170406,0.0183167,0.010548,-2035,7,-0.185042,-0.181091,-0.174049,1,13,40
109000,0.0206023,0.0181396,0.00847892,-2046,7,-0.2585,-0.244546,-0.240983,1,14,1
109500,0.0177386,0.0196194,0.0110219,-2056,7,-0.742646,-0.763547,-0.757941,1,14,21
110000,0.0191157,0.0183151,0.00856384,-2067,7,-0.747293,-0.752766,-0.7447,1,14,42
110500,0.018786,0.0186221,0.00972916,-2078,7,-0.894907,-0.896261,-0.893871,1,15,3
111000,0.0179742,0.0177896,0.0094422,-2089,7,-0.75082,-0.73754,-0.734539,1,15,23
111500,0.0171478,0.0165858,0.0113497,-2100,7,-0.447607,-0.430509,-0.420166,1,15,45
112000,0.0165077,0.0196012,0.00853458,-2111,7,-0.347315,-0.3442,-0.349104,1,16,6
112500,0.0177372,0.0197928,0.0100833,-2122,7,-0.0929831,-0.0956283,-0.106525,1,16,27
113000,0.0172052,0.018926,0.00941811,-2133,7,-0.241015,-0.241145,-0.241631,1,16,48
113500,0.0175739,0.0185545,0.00856812,-2143,7,-0.986823,-1.00681,-0.985318,1,17,9
114000,0.0186071,0.0170981,0.0106573,-2154,7,-0.988912,-0.97993,-0.989527,1,17,29
114500,0.0187207,0.0190101,0.00960712,-2165,7,-0.647753,-0.649155,-0.652067,1,17,49
115000,0.016848,0.0190237,0.0118039,-2176,7,-0.546801,-0.547119,-0.547824,1,18,9
115500,0.0188764,0.0197966,0.00894986,-2187,7,0.000941055,-0.0300169,0.000571384,1,18,30
116000,0.0206034,0.018502,0.0104602,-2198,7,-0.475768,-0.465575,-0.46533,1,18,50
116500,0.0181899,0.019568,0.00898808,-2209,7,-0.0686272,-0.066165,-0.0592134,1,19,13
117000,0.0182155,0.0194075,0.0095864,-2220,7,-1.26106,-1.29163,-1.24699,1,19,35
117500,0.0190327,0.0176967,0.00877537,-2230,7,-0.945924,-0.936907,-0.944283,1,19,55
118000,0.0181972,0.0187166,0.0101295,-2241,7,-0.638545,-0.654956,-0.634733,1,20,15
118500,0.0179883,0.0204145,0.0100361,-2252,7,-0.739421,-0.73754,-0.731156,1,20,36
119000,0.0186676,0.0178916,0.00931413,-2263,7,-0.735732,-0.733709,-0.731031,1,20,58
119500,0.0175075,0.0190088,0.0108579,-2274,7,-0.634987,-0.631416,-0.616082,1,21,18
120000,0.0161541,0.0210608,0.00851039,-2285,7,-0.141852,-0.165358,-0.162386,1,21,40
120500,0.0190359,0.0188584,0.00955237,-2296,7,-0.149243,-0.135274,-0.128057,1,22,0
121000,0.0175461,0.0200331,0.00989483,-2306,7,-1.05535,-1.06469,-1.07065,1,22,21
121500,0.0197385,0.01856,0.0109987,-2317,7,-0.735608,-0.735094,-0.722835,1,22,41
122000,0.0178733,0.0200942,0.010589,-2328,7,-1.01957,-1.02293,-1.00677,1,23,4
122500,0.0181216,0.0174851,0.0115583,-2339,7,-0.84178,-0.835426,-0.833175,1,23,23
123000,0.0172467,0.0186429,0.012985,-2350,7,-0.352998,-0.36442,-0.334048,1,23,43
123500,0.018429,0.0209468,0.0111237,-2361,7,-0.6072,-0.631264,-0.611085,1,24,4
124000,0.0199594,0.0196536,0.0102164,-2372,7,-0.337733,-0.333718,-0.329217,1,24,24
124500,0.0159523,0.0180318,0.00906213,-2383,7,-0.302829,-0.29702,-0.302471,1,24,44
125000,0.0185606,0.0175754,0.0113772,-2393,7,-0.851854,-0.881043,-0.857066,1,25,5
125500,0.0187328,0.0170076,0.00975996,-2404,7,-1.31474,-1.29913,-1.31104,1,25,26
126000,0.0196924,0.0179449,0.0107007,-2415,7,-0.876371,-0.878406,-0.875059,1,25,47
126500,0.0164425,0.021113,0.0130597,-2426,7,-0.540218,-0.55028,-0.527313,1,26,7
127000,0.0180411,0.020593,0.0105116,-2437,7,-0.382984,-0.41311,-0.385193,1,26,28
127500,0.0200479,0.0198435,0.00956986,-2448,7,-0.487541,-0.514323,-0.498482,1,26,48
128000,0.0158563,0.0210535,0.0100355,-2459,7,-0.334596,-0.341702,-0.347831,1,27,9
128500,0.0175912,0.0196161,0.00731515,-2470,7,-1.43051,-1.45286,-1.40735,1,27,29
129000,0.0174687,0.0169462,0.00929601,-2480,7,-1.05703,-1.06578,-1.05589,1,27,49
129500,0.0181567,0.018772,0.00752018,-2491,7,-0.948308,-0.952728,-0.93006,1,28,10
130000,0.017048,0.0194878,0.0122923,-2502,7,-0.97028,-0.969173,-0.95273,1,28,31
130500,0.019756,0.017294,0.0122372,-2513,7,-0.681253,-0.686881,-0.666817,1,28,52
131000,0.0166209,0.0211331,0.0127278,-2524,7,-0.745529,-0.767237,-0.726961,1,29,12
131500,0.0181952,0.0188527,0.0106266,-2535,7,-0.515059,-0.494526,-0.500282,1,29,32
132000,0.0206023,0.0181396,0.00847892,-2546,7,-0.0195354,0.00118335,0.0110536,1,29,55
132500,0.0177386,0.0196194,0.0110219,-2556,7,-1.02101,-1.02337,-1.03178,1,30,15
133000,0.0191157,0.0183151,0.00856384,-2567,7,-0.779563,-0.777918,-0.774393,1,30,35
133500,0.018786,0.0186221,0.00972916,-2578,7,-0.809466,-0.804992,-0.790861,1,30,56
134000,0.0179917,0.018441,0.0100871,-2589,7,-0.755447,-0.74496,-0.736037,1,31,16
134500,0.01784,0.016924,0.0121133,-2600,7,-0.764886,-0.7349,-0.746047,1,31,36
135000,0.0178181,0.0195404,0.0083031,-2611,7,-0.450613,-0.444711,-0.453328,1,31,59
135500,0.0176391,0.0195283,0.0111436,-2622,7,-0.484067,-0.478121,-0.491505,1,32,19
136000,0.0172052,0.018926,0.00941811,-2633,7,-0.103544,-0.102613,-0.104809,1,32,40
136500,0.0173225,0.019056,0.00927943,-2643,7,-1.2832,-1.30799,-1.29625,1,33,0
137000,0.0186071,0.0170981,0.0106573,-2654,7,-1.04598,-1.04455,-1.03342,1,33,20
137500,0.0182208,0.0198188,0.010543,-2665,7,-0.97168,-0.976376,-0.978389,1,33,42
138000,0.0166365,0.0188273,0.0113627,-2676,7,-0.807715,-0.814454,-0.805964,1,34,3
138500,0.0184021,0.0193111,0.00784063,-2687,7,-0.588674,-0.616653,-0.598164,1,34,25
139000,0.0186128,0.0194698,0.0102536,-2698,7,-0.351527,-0.385019,-0.365339,1,34,47
139500,0.0181899,0.019568,0.00898808,-2709,7,-0.461698,-0.450961,-0.452425,1,35,7
140000,0.0182155,0.0194075,0.0095864,-2720,7,-1.58324,-1.59746,-1.59162,1,35,28
140500,0.0190327,0.0176967,0.00877537,-2730,7,-1.21797,-1.21342,-1.22195,1,35,50
141000,0.0181972,0.0187166,0.0101295,-2741,7,-1.26529,-1.28033,-1.26656,1,36,11
